"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US38025","Dunn County, North Dakota","0.5215","0.0458"
"0500000US38029","Emmons County, North Dakota","0.4556","0.0384"
"0500000US38051","McIntosh County, North Dakota","0.4493","0.0408"
"0500000US38063","Nelson County, North Dakota","0.4554","0.0306"
"0500000US38077","Richland County, North Dakota","0.4119","0.0243"
"0500000US38079","Rolette County, North Dakota","0.5039","0.0314"
"0500000US38099","Walsh County, North Dakota","0.4336","0.0157"
"0500000US38001","Adams County, North Dakota","0.4604","0.0350"
"0500000US38009","Bottineau County, North Dakota","0.4463","0.0290"
"0500000US38003","Barnes County, North Dakota","0.4480","0.0250"
"0500000US38027","Eddy County, North Dakota","0.5029","0.0469"
"0500000US38035","Grand Forks County, North Dakota","0.4814","0.0188"
"0500000US38053","McKenzie County, North Dakota","0.4616","0.0354"
"0500000US38057","Mercer County, North Dakota","0.3883","0.0318"
"0500000US38055","McLean County, North Dakota","0.4121","0.0232"
"0500000US38069","Pierce County, North Dakota","0.4546","0.0379"
"0500000US38073","Ransom County, North Dakota","0.4330","0.0464"
"0500000US38085","Sioux County, North Dakota","0.5365","0.0555"
"0500000US38011","Bowman County, North Dakota","0.4310","0.0431"
"0500000US38033","Golden Valley County, North Dakota","0.4474","0.0537"
"0500000US38047","Logan County, North Dakota","0.4371","0.0361"
"0500000US38095","Towner County, North Dakota","0.4878","0.0548"
"0500000US38093","Stutsman County, North Dakota","0.4359","0.0256"
"0500000US38023","Divide County, North Dakota","0.5125","0.0330"
"0500000US38031","Foster County, North Dakota","0.3950","0.0251"
"0500000US38081","Sargent County, North Dakota","0.3781","0.0198"
"0500000US38087","Slope County, North Dakota","0.3953","0.0370"
"0500000US38089","Stark County, North Dakota","0.4461","0.0236"
"0500000US39053","Gallia County, Ohio","0.4454","0.0180"
"0500000US39077","Huron County, Ohio","0.4122","0.0147"
"0500000US39009","Athens County, Ohio","0.5096","0.0160"
"0500000US39001","Adams County, Ohio","0.4933","0.0236"
"0500000US39103","Medina County, Ohio","0.4089","0.0085"
"0500000US39159","Union County, Ohio","0.4045","0.0145"
"0500000US39021","Champaign County, Ohio","0.3797","0.0174"
"0500000US39125","Paulding County, Ohio","0.4027","0.0334"
"0500000US39057","Greene County, Ohio","0.4444","0.0093"
"0500000US39049","Franklin County, Ohio","0.4658","0.0038"
"0500000US39101","Marion County, Ohio","0.4336","0.0168"
"0500000US39115","Morgan County, Ohio","0.4449","0.0372"
"0500000US39169","Wayne County, Ohio","0.4231","0.0127"
"0500000US39175","Wyandot County, Ohio","0.4119","0.0194"
"0500000US39017","Butler County, Ohio","0.4424","0.0050"
"0500000US39067","Harrison County, Ohio","0.4122","0.0166"
"0500000US39083","Knox County, Ohio","0.4026","0.0127"
"0500000US39139","Richland County, Ohio","0.4300","0.0130"
"0500000US39163","Vinton County, Ohio","0.4146","0.0261"
"0500000US39063","Hancock County, Ohio","0.4320","0.0137"
"0500000US39045","Fairfield County, Ohio","0.4244","0.0112"
"0500000US39039","Defiance County, Ohio","0.4009","0.0198"
"0500000US39069","Henry County, Ohio","0.3783","0.0211"
"0500000US39081","Jefferson County, Ohio","0.4718","0.0202"
"0500000US39137","Putnam County, Ohio","0.3865","0.0150"
"0500000US39027","Clinton County, Ohio","0.4484","0.0296"
"0500000US39047","Fayette County, Ohio","0.4324","0.0163"
"0500000US39129","Pickaway County, Ohio","0.4030","0.0175"
"0500000US39091","Logan County, Ohio","0.4200","0.0170"
"0500000US39153","Summit County, Ohio","0.4687","0.0054"
"0500000US39143","Sandusky County, Ohio","0.4149","0.0138"
"0500000US39149","Shelby County, Ohio","0.4059","0.0208"
"0500000US27033","Cottonwood County, Minnesota","0.4051","0.0221"
"0500000US27139","Scott County, Minnesota","0.3965","0.0088"
"0500000US27039","Dodge County, Minnesota","0.3795","0.0169"
"0500000US27157","Wabasha County, Minnesota","0.4109","0.0150"
"0500000US27117","Pipestone County, Minnesota","0.4641","0.0293"
"0500000US27035","Crow Wing County, Minnesota","0.4527","0.0149"
"0500000US27107","Norman County, Minnesota","0.4143","0.0165"
"0500000US27171","Wright County, Minnesota","0.3863","0.0128"
"0500000US27103","Nicollet County, Minnesota","0.4200","0.0227"
"0500000US27041","Douglas County, Minnesota","0.4411","0.0263"
"0500000US27051","Grant County, Minnesota","0.4472","0.0290"
"0500000US27069","Kittson County, Minnesota","0.4007","0.0271"
"0500000US27079","Le Sueur County, Minnesota","0.3955","0.0110"
"0500000US27087","Mahnomen County, Minnesota","0.4381","0.0175"
"0500000US27025","Chisago County, Minnesota","0.3572","0.0105"
"0500000US27127","Redwood County, Minnesota","0.4171","0.0138"
"0500000US27173","Yellow Medicine County, Minnesota","0.4162","0.0151"
"0500000US27153","Todd County, Minnesota","0.4108","0.0099"
"0500000US27007","Beltrami County, Minnesota","0.4512","0.0203"
"0500000US27013","Blue Earth County, Minnesota","0.4430","0.0114"
"0500000US27055","Houston County, Minnesota","0.3941","0.0141"
"0500000US27073","Lac qui Parle County, Minnesota","0.4542","0.0193"
"0500000US27077","Lake of the Woods County, Minnesota","0.3610","0.0251"
"0500000US27111","Otter Tail County, Minnesota","0.4283","0.0088"
"0500000US27161","Waseca County, Minnesota","0.4175","0.0187"
"0500000US27137","St. Louis County, Minnesota","0.4465","0.0067"
"0500000US27003","Anoka County, Minnesota","0.3903","0.0073"
"0500000US27145","Stearns County, Minnesota","0.4302","0.0079"
"0500000US27081","Lincoln County, Minnesota","0.4316","0.0209"
"0500000US27089","Marshall County, Minnesota","0.3922","0.0150"
"0500000US27095","Mille Lacs County, Minnesota","0.4191","0.0178"
"0500000US27163","Washington County, Minnesota","0.4176","0.0076"
"0500000US27017","Carlton County, Minnesota","0.4071","0.0138"
"0500000US27065","Kanabec County, Minnesota","0.4019","0.0161"
"0500000US27071","Koochiching County, Minnesota","0.4583","0.0348"
"0500000US27125","Red Lake County, Minnesota","0.4097","0.0250"
"0500000US27097","Morrison County, Minnesota","0.4342","0.0237"
"0500000US27131","Rice County, Minnesota","0.4275","0.0103"
"0500000US27147","Steele County, Minnesota","0.4055","0.0147"
"0500000US27001","Aitkin County, Minnesota","0.4275","0.0117"
"0500000US27043","Faribault County, Minnesota","0.4317","0.0230"
"0500000US27101","Murray County, Minnesota","0.4055","0.0156"
"0500000US27067","Kandiyohi County, Minnesota","0.4338","0.0142"
"0500000US27075","Lake County, Minnesota","0.3855","0.0190"
"0500000US27133","Rock County, Minnesota","0.4288","0.0290"
"0500000US27143","Sibley County, Minnesota","0.4063","0.0144"
"0500000US27155","Traverse County, Minnesota","0.4292","0.0219"
"0500000US27005","Becker County, Minnesota","0.4331","0.0140"
"0500000US27053","Hennepin County, Minnesota","0.4872","0.0038"
"0500000US27015","Brown County, Minnesota","0.4103","0.0237"
"0500000US27023","Chippewa County, Minnesota","0.4185","0.0210"
"0500000US27029","Clearwater County, Minnesota","0.4636","0.0205"
"0500000US27057","Hubbard County, Minnesota","0.4191","0.0098"
"0500000US27059","Isanti County, Minnesota","0.3890","0.0157"
"0500000US27091","Martin County, Minnesota","0.4358","0.0177"
"0500000US27099","Mower County, Minnesota","0.4485","0.0141"
"0500000US27115","Pine County, Minnesota","0.4385","0.0139"
"0500000US27109","Olmsted County, Minnesota","0.4520","0.0077"
"0500000US27159","Wadena County, Minnesota","0.4230","0.0239"
"0500000US27009","Benton County, Minnesota","0.4192","0.0142"
"0500000US27047","Freeborn County, Minnesota","0.4189","0.0201"
"0500000US27085","McLeod County, Minnesota","0.4113","0.0235"
"0500000US27121","Pope County, Minnesota","0.4212","0.0209"
"0500000US27149","Stevens County, Minnesota","0.4930","0.0398"
"0500000US27151","Swift County, Minnesota","0.4576","0.0180"
"0500000US28051","Holmes County, Mississippi","0.5592","0.0307"
"0500000US28005","Amite County, Mississippi","0.4923","0.0327"
"0500000US28013","Calhoun County, Mississippi","0.4339","0.0191"
"0500000US28141","Tishomingo County, Mississippi","0.4352","0.0247"
"0500000US28153","Wayne County, Mississippi","0.4919","0.0356"
"0500000US48015","Austin County, Texas","0.4278","0.0203"
"0500000US48261","Kenedy County, Texas","0.3614","0.0711"
"0500000US48355","Nueces County, Texas","0.4657","0.0089"
"0500000US48089","Colorado County, Texas","0.4656","0.0287"
"0500000US48409","San Patricio County, Texas","0.4412","0.0147"
"0500000US48379","Rains County, Texas","0.4363","0.0327"
"0500000US48381","Randall County, Texas","0.4285","0.0116"
"0500000US48385","Real County, Texas","0.4749","0.0490"
"0500000US48411","San Saba County, Texas","0.4750","0.0467"
"0500000US48413","Schleicher County, Texas","0.4027","0.0397"
"0500000US48431","Sterling County, Texas","0.3364","0.0445"
"0500000US48507","Zavala County, Texas","0.4233","0.0282"
"0500000US48057","Calhoun County, Texas","0.4195","0.0263"
"0500000US48065","Carson County, Texas","0.4151","0.0268"
"0500000US48155","Foard County, Texas","0.4230","0.0675"
"0500000US48161","Freestone County, Texas","0.4573","0.0223"
"0500000US48175","Goliad County, Texas","0.4612","0.0293"
"0500000US48193","Hamilton County, Texas","0.4932","0.0556"
"0500000US48197","Hardeman County, Texas","0.4449","0.0334"
"0500000US48335","Mitchell County, Texas","0.4294","0.0472"
"0500000US48045","Briscoe County, Texas","0.4326","0.0319"
"0500000US48285","Lavaca County, Texas","0.4768","0.0218"
"0500000US48445","Terry County, Texas","0.4289","0.0285"
"0500000US48243","Jeff Davis County, Texas","0.3696","0.0416"
"0500000US48479","Webb County, Texas","0.4880","0.0106"
"0500000US48247","Jim Hogg County, Texas","0.4975","0.0437"
"0500000US48339","Montgomery County, Texas","0.4800","0.0086"
"0500000US48111","Dallam County, Texas","0.4924","0.0762"
"0500000US48011","Armstrong County, Texas","0.3662","0.0356"
"0500000US48069","Castro County, Texas","0.4088","0.0375"
"0500000US48273","Kleberg County, Texas","0.4958","0.0334"
"0500000US48489","Willacy County, Texas","0.5015","0.0269"
"0500000US48107","Crosby County, Texas","0.4598","0.0356"
"0500000US48151","Fisher County, Texas","0.4761","0.0572"
"0500000US48131","Duval County, Texas","0.4629","0.0294"
"0500000US48031","Blanco County, Texas","0.4468","0.0369"
"0500000US48241","Jasper County, Texas","0.4662","0.0307"
"0500000US48271","Kinney County, Texas","0.4537","0.0358"
"0500000US48117","Deaf Smith County, Texas","0.3953","0.0235"
"0500000US48167","Galveston County, Texas","0.4729","0.0083"
"0500000US48283","La Salle County, Texas","0.5494","0.1002"
"0500000US48393","Roberts County, Texas","0.3800","0.0440"
"0500000US48457","Tyler County, Texas","0.4244","0.0213"
"0500000US48483","Wheeler County, Texas","0.4362","0.0265"
"0500000US48037","Bowie County, Texas","0.4912","0.0201"
"0500000US48043","Brewster County, Texas","0.4530","0.0320"
"0500000US48263","Kent County, Texas","0.4826","0.0477"
"0500000US48423","Smith County, Texas","0.4683","0.0098"
"0500000US48105","Crockett County, Texas","0.4195","0.0592"
"0500000US48199","Hardin County, Texas","0.4646","0.0232"
"0500000US48227","Howard County, Texas","0.4798","0.0262"
"0500000US48289","Leon County, Texas","0.5351","0.0665"
"0500000US48337","Montague County, Texas","0.4474","0.0289"
"0500000US48365","Panola County, Texas","0.4579","0.0266"
"0500000US49027","Millard County, Utah","0.4287","0.0507"
"0500000US49053","Washington County, Utah","0.4384","0.0192"
"0500000US49025","Kane County, Utah","0.4306","0.0313"
"0500000US49019","Grand County, Utah","0.3707","0.0334"
"0500000US49033","Rich County, Utah","0.4257","0.0428"
"0500000US49051","Wasatch County, Utah","0.4260","0.0258"
"0500000US49003","Box Elder County, Utah","0.3801","0.0150"
"0500000US49021","Iron County, Utah","0.4389","0.0195"
"0500000US49041","Sevier County, Utah","0.4135","0.0222"
"0500000US49057","Weber County, Utah","0.4007","0.0094"
"0500000US49013","Duchesne County, Utah","0.3906","0.0179"
"0500000US49037","San Juan County, Utah","0.4741","0.0325"
"0500000US49035","Salt Lake County, Utah","0.4360","0.0046"
"0500000US49047","Uintah County, Utah","0.4379","0.0307"
"0500000US49009","Daggett County, Utah","0.3435","0.0733"
"0500000US49011","Davis County, Utah","0.3813","0.0067"
"0500000US49055","Wayne County, Utah","0.3923","0.0258"
"0500000US49007","Carbon County, Utah","0.4155","0.0177"
"0500000US49015","Emery County, Utah","0.3720","0.0166"
"0500000US49029","Morgan County, Utah","0.3921","0.0293"
"0500000US49005","Cache County, Utah","0.4263","0.0125"
"0500000US49017","Garfield County, Utah","0.4210","0.0399"
"0500000US49023","Juab County, Utah","0.3654","0.0242"
"0500000US50021","Rutland County, Vermont","0.4320","0.0130"
"0500000US50019","Orleans County, Vermont","0.4409","0.0124"
"0500000US50013","Grand Isle County, Vermont","0.4630","0.0314"
"0500000US50017","Orange County, Vermont","0.4021","0.0108"
"0500000US50007","Chittenden County, Vermont","0.4496","0.0076"
"0500000US50015","Lamoille County, Vermont","0.4762","0.0403"
"0500000US50027","Windsor County, Vermont","0.4616","0.0168"
"0500000US50005","Caledonia County, Vermont","0.4420","0.0273"
"0500000US51185","Tazewell County, Virginia","0.4526","0.0253"
"0500000US50025","Windham County, Vermont","0.4537","0.0145"
"0500000US50001","Addison County, Vermont","0.4128","0.0097"
"0500000US50023","Washington County, Vermont","0.4368","0.0112"
"0500000US51610","Falls Church city, Virginia","0.4527","0.0289"
"0500000US51685","Manassas Park city, Virginia","0.3530","0.0265"
"0500000US51735","Poquoson city, Virginia","0.3813","0.0229"
"0500000US51183","Sussex County, Virginia","0.4286","0.0244"
"0500000US51820","Waynesboro city, Virginia","0.4446","0.0363"
"0500000US51770","Roanoke city, Virginia","0.4774","0.0144"
"0500000US51775","Salem city, Virginia","0.4401","0.0354"
"0500000US51710","Norfolk city, Virginia","0.4957","0.0109"
"0500000US51037","Charlotte County, Virginia","0.4455","0.0318"
"0500000US51059","Fairfax County, Virginia","0.4256","0.0033"
"0500000US51081","Greensville County, Virginia","0.4100","0.0339"
"0500000US51095","James City County, Virginia","0.4527","0.0168"
"0500000US51167","Russell County, Virginia","0.4588","0.0284"
"0500000US51173","Smyth County, Virginia","0.4593","0.0264"
"0500000US51678","Lexington city, Virginia","0.5135","0.0472"
"0500000US51031","Campbell County, Virginia","0.4397","0.0215"
"0500000US51089","Henry County, Virginia","0.4527","0.0231"
"0500000US51099","King George County, Virginia","0.3741","0.0178"
"0500000US51103","Lancaster County, Virginia","0.4972","0.0281"
"0500000US51105","Lee County, Virginia","0.4896","0.0310"
"0500000US51115","Mathews County, Virginia","0.4538","0.0371"
"0500000US51119","Middlesex County, Virginia","0.4553","0.0314"
"0500000US51149","Prince George County, Virginia","0.3963","0.0190"
"0500000US51165","Rockingham County, Virginia","0.4300","0.0176"
"0500000US51169","Scott County, Virginia","0.4436","0.0149"
"0500000US51181","Surry County, Virginia","0.4030","0.0368"
"0500000US51011","Appomattox County, Virginia","0.4242","0.0259"
"0500000US51067","Franklin County, Virginia","0.4591","0.0238"
"0500000US51097","King and Queen County, Virginia","0.4129","0.0439"
"0500000US51121","Montgomery County, Virginia","0.5009","0.0156"
"0500000US51127","New Kent County, Virginia","0.3760","0.0275"
"0500000US51049","Cumberland County, Virginia","0.4399","0.0352"
"0500000US51075","Goochland County, Virginia","0.4796","0.0277"
"0500000US51083","Halifax County, Virginia","0.4342","0.0187"
"0500000US51113","Madison County, Virginia","0.4618","0.0375"
"0500000US51153","Prince William County, Virginia","0.3809","0.0056"
"0500000US51175","Southampton County, Virginia","0.3965","0.0179"
"0500000US51091","Highland County, Virginia","0.4375","0.0458"
"0500000US51025","Brunswick County, Virginia","0.4395","0.0329"
"0500000US51033","Caroline County, Virginia","0.4088","0.0498"
"0500000US51073","Gloucester County, Virginia","0.3969","0.0168"
"0500000US51131","Northampton County, Virginia","0.4694","0.0265"
"0500000US51141","Patrick County, Virginia","0.4463","0.0216"
"0500000US51145","Powhatan County, Virginia","0.3710","0.0185"
"0500000US51163","Rockbridge County, Virginia","0.4802","0.0283"
"0500000US51171","Shenandoah County, Virginia","0.4158","0.0175"
"0500000US51061","Fauquier County, Virginia","0.4185","0.0138"
"0500000US51036","Charles City County, Virginia","0.5459","0.0735"
"0500000US51047","Culpeper County, Virginia","0.4076","0.0144"
"0500000US51053","Dinwiddie County, Virginia","0.4328","0.0353"
"0500000US51079","Greene County, Virginia","0.4179","0.0542"
"0500000US51085","Hanover County, Virginia","0.3935","0.0112"
"0500000US51111","Lunenburg County, Virginia","0.3901","0.0235"
